"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","AIREMISSION","SOX","KG_CAP","A","1997",98.652,
"AUS","AIREMISSION","SOX","KG_CAP","A","1998",93.662,
"AUS","AIREMISSION","SOX","KG_CAP","A","1999",97.396,
"AUS","AIREMISSION","SOX","KG_CAP","A","2000",123.129,
"AUS","AIREMISSION","SOX","KG_CAP","A","2001",134.146,
"AUS","AIREMISSION","SOX","KG_CAP","A","2002",142.411,
"AUS","AIREMISSION","SOX","KG_CAP","A","2003",140.779,
"AUS","AIREMISSION","SOX","KG_CAP","A","2004",126.039,
"AUS","AIREMISSION","SOX","KG_CAP","A","2005",124.902,
"AUS","AIREMISSION","SOX","KG_CAP","A","2006",121.393,
"AUS","AIREMISSION","SOX","KG_CAP","A","2007",117.38,
"AUS","AIREMISSION","SOX","KG_CAP","A","2008",118.234,
"AUS","AIREMISSION","SOX","KG_CAP","A","2009",119.766,
"AUS","AIREMISSION","SOX","KG_CAP","A","2010",107.941,
"AUS","AIREMISSION","SOX","KG_CAP","A","2011",112.221,
"AUS","AIREMISSION","SOX","KG_CAP","A","2012",110.767,
"AUS","AIREMISSION","SOX","KG_CAP","A","2013",104.383,
"AUS","AIREMISSION","SOX","KG_CAP","A","2014",106.475,
"AUS","AIREMISSION","SOX","KG_CAP","A","2015",100.131,
"AUS","AIREMISSION","SOX","KG_CAP","A","2016",101.923,
"AUS","AIREMISSION","SOX","KG_CAP","A","2017",92.99,
"AUS","AIREMISSION","SOX","KG_CAP","A","2018",83.378,
"AUS","AIREMISSION","SOX","KG_CAP","A","2019",86.649,
"AUS","AIREMISSION","SOX","KG_CAP","A","2020",82.601,
"AUS","AIREMISSION","SOX","KG_CAP","A","2021",86.318,
"AUS","AIREMISSION","VOC","KG_CAP","A","1990",88.756,
"AUS","AIREMISSION","VOC","KG_CAP","A","1991",87.145,
"AUS","AIREMISSION","VOC","KG_CAP","A","1992",86.44,
"AUS","AIREMISSION","VOC","KG_CAP","A","1993",86.647,
"AUS","AIREMISSION","VOC","KG_CAP","A","1994",86.48,
"AUS","AIREMISSION","VOC","KG_CAP","A","1995",84.576,
"AUS","AIREMISSION","VOC","KG_CAP","A","1996",81.891,
"AUS","AIREMISSION","VOC","KG_CAP","A","1997",80.901,
"AUS","AIREMISSION","VOC","KG_CAP","A","1998",79.524,
"AUS","AIREMISSION","VOC","KG_CAP","A","1999",76.963,
"AUS","AIREMISSION","VOC","KG_CAP","A","2000",74.4,
"AUS","AIREMISSION","VOC","KG_CAP","A","2001",72.927,
"AUS","AIREMISSION","VOC","KG_CAP","A","2002",72.884,
"AUS","AIREMISSION","VOC","KG_CAP","A","2003",63.309,
"AUS","AIREMISSION","VOC","KG_CAP","A","2004",63.05,
"AUS","AIREMISSION","VOC","KG_CAP","A","2005",61.171,
"AUS","AIREMISSION","VOC","KG_CAP","A","2006",60.727,
"AUS","AIREMISSION","VOC","KG_CAP","A","2007",57.729,
"AUS","AIREMISSION","VOC","KG_CAP","A","2008",56.352,
"AUS","AIREMISSION","VOC","KG_CAP","A","2009",55.746,
"AUS","AIREMISSION","VOC","KG_CAP","A","2010",54.255,
"AUS","AIREMISSION","VOC","KG_CAP","A","2011",53.995,
"AUS","AIREMISSION","VOC","KG_CAP","A","2012",53.531,
"AUS","AIREMISSION","VOC","KG_CAP","A","2013",53.303,
"AUS","AIREMISSION","VOC","KG_CAP","A","2014",53.425,
"AUS","AIREMISSION","VOC","KG_CAP","A","2015",53.871,
"AUS","AIREMISSION","VOC","KG_CAP","A","2016",51.977,
"AUS","AIREMISSION","VOC","KG_CAP","A","2017",52.934,
"AUS","AIREMISSION","VOC","KG_CAP","A","2018",50.532,
"AUS","AIREMISSION","VOC","KG_CAP","A","2019",46.335,
"AUS","AIREMISSION","VOC","KG_CAP","A","2020",44.56,
"AUS","AIREMISSION","VOC","KG_CAP","A","2021",44.416,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1960",30.403347,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1961",30.64587,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1962",33.38669,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1963",36.864641,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1964",37.67806,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1965",36.766062,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1966",37.043061,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1967",37.780855,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1968",40.471508,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1969",42.957319,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1970",46.469828,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1971",48.607013,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1972",50.407481,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1973",53.809202,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1974",51.134609,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1975",49.488796,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1976",53.948382,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1977",51.327818,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1978",53.665985,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1979",55.916144,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1980",54.355279,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1981",51.554551,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1982",49.777713,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1983",49.400116,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1984",50.970218,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1985",52.649019,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1986",51.640992,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1987",52.387548,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1988",50.340348,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1989",50.396354,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1990",56.24268,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1991",60.418227,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1992",55.562992,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1993",55.771954,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1994",56.186176,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1995",59.555362,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1996",63.268925,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1997",62.463136,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1998",63.074085,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1999",61.448097,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2000",61.826582,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2001",66.194432,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2002",67.638219,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2003",72.713901,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2004",74.012136,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2005",74.445442,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2006",72.150391,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2007",69.116998,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2008",68.601715,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2009",62.621657,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2010",68.343104,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2011",66.60999,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2012",63.439008,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2013",64.09668,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2014",60.415457,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2015",61.55372,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2016",61.968092,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2017",64.157672,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2018",61.304389,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2019",62.769982,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2020",57.368491,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2021",60.489224,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2022",55.886928,
"AUT","AIREMISSION","CO","THND_TONNE","A","1990",1247.789,
"AUT","AIREMISSION","CO","THND_TONNE","A","1991",1256.031,
"AUT","AIREMISSION","CO","THND_TONNE","A","1992",1201.333,
"AUT","AIREMISSION","CO","THND_TONNE","A","1993",1140.917,
"AUT","AIREMISSION","CO","THND_TONNE","A","1994",1076.27,
"AUT","AIREMISSION","CO","THND_TONNE","A","1995",973.325,
"AUT","AIREMISSION","CO","THND_TONNE","A","1996",968.851,
"AUT","AIREMISSION","CO","THND_TONNE","A","1997",894.865,
"AUT","AIREMISSION","CO","THND_TONNE","A","1998",849.539,
"AUT","AIREMISSION","CO","THND_TONNE","A","1999",733.286,
"AUT","AIREMISSION","CO","THND_TONNE","A","2000",727.943,
"AUT","AIREMISSION","CO","THND_TONNE","A","2001",698.985,
"AUT","AIREMISSION","CO","THND_TONNE","A","2002",666.065,
"AUT","AIREMISSION","CO","THND_TONNE","A","2003",667.545,
"AUT","AIREMISSION","CO","THND_TONNE","A","2004",649.31,
"AUT","AIREMISSION","CO","THND_TONNE","A","2005",625.256,
"AUT","AIREMISSION","CO","THND_TONNE","A","2006",625.207,
"AUT","AIREMISSION","CO","THND_TONNE","A","2007",602.436,
"AUT","AIREMISSION","CO","THND_TONNE","A","2008",584.076,
"AUT","AIREMISSION","CO","THND_TONNE","A","2009",564.16,
"AUT","AIREMISSION","CO","THND_TONNE","A","2010",580.411,
"AUT","AIREMISSION","CO","THND_TONNE","A","2011",563.083,
"AUT","AIREMISSION","CO","THND_TONNE","A","2012",562.657,
"AUT","AIREMISSION","CO","THND_TONNE","A","2013",566.377,
"AUT","AIREMISSION","CO","THND_TONNE","A","2014",530.962,
"AUT","AIREMISSION","CO","THND_TONNE","A","2015",541.609,
"AUT","AIREMISSION","CO","THND_TONNE","A","2016",537.148,
"AUT","AIREMISSION","CO","THND_TONNE","A","2017",527.196,
"AUT","AIREMISSION","CO","THND_TONNE","A","2018",485.251,
"AUT","AIREMISSION","CO","THND_TONNE","A","2019",497.77,
"AUT","AIREMISSION","CO","THND_TONNE","A","2020",472.913,
"AUT","AIREMISSION","CO","THND_TONNE","A","2021",521.947,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1990",217.794,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1991",227.353,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1992",215.807,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1993",207.156,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1994",198.774,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1995",197.838,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1996",215.547,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1997",201.756,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1998",213.422,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1999",205.182,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2000",210.647,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2001",221.282,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2002",228.76,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2003",240.064,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2004",239.699,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2005",245.55,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2006",236.228,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2007",229.403,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2008",216.567,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2009",203.332,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2010",204.008,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2011",196.072,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2012",191.346,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2013",191.726,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2014",184.712,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2015",182.088,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2016",174.386,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2017",165.136,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2018",152.925,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2019",143.428,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2020",123.278,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2021",121.121,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1990",73.628,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1991",70.654,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1992",54.122,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1993",52.74,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1994",47.24,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1995",47.21,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1996",43.858,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1997",40.297,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1998",35.499,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1999",33.628,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2000",31.432,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2001",32.297,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2002",31.184,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2003",30.951,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2004",26.451,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2005",25.785,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2006",26.552,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2007",23.223,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2008",20.156,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2009",14.647,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2010",15.883,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2011",15.065,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2012",14.69,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2013",14.253,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2014",14.422,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2015",14,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2016",13.179,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2017",12.706,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2018",11.493,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2019",11.066,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2020",10.37,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2021",10.826,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1990",333.591,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1991",328.112,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1992",305.027,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1993",285.996,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1994",263.664,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1995",248.012,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1996",238.683,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1997",224.372,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1998",216.11,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1999",204.946,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2000",180.681,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2001",175.066,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2002",170.051,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2003",166.004,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2004",152.586,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2005",156.387,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2006",158.495,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2007",154.511,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2008",149.401,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2009",136.792,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2010",137.273,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2011",132.429,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2012",130.179,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2013",124.391,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2014",117.756,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2015",112.825,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2016",111.901,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2017",112.442,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2018",108.471,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2019",108.063,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2020",110.354,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2021",110.587,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1960",4.31,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1961",4.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1962",4.68,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1963",5.14,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1964",5.22,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1965",5.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1966",5.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1967",5.12,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1968",5.46,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1969",5.77,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1970",6.22,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1971",6.48,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1972",6.68,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1973",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1974",6.73,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1975",6.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1976",7.13,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1977",6.78,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1978",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1979",7.41,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1980",7.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1981",6.81,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1982",6.57,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1983",6.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1984",6.74,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1985",6.96,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1986",6.82,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1987",6.92,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1988",6.64,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1989",6.61,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1990",7.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1991",7.79,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1992",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1993",7.05,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1994",7.08,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1995",7.49,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1996",7.95,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1997",7.84,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1998",7.91,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1999",7.69,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2000",7.72,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2001",8.23,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2002",8.37,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2003",8.96,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2004",9.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2005",9.05,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2006",8.73,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2007",8.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2008",8.24,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2009",7.51,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2010",8.17,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2011",7.94,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2012",7.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2013",7.56,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2014",7.07,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2015",7.13,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2016",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2017",7.3,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2018",6.94,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2019",7.07,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2020",6.43,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2021",6.76,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2022",6.17,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1990",10.295,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1991",10.666,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1992",9.711,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1993",9.679,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1994",9.668,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1995",10.059,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1996",10.443,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1997",10.381,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1998",10.281,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1999",10.067,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2000",10.063,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2001",10.509,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2002",10.674,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2003",11.288,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2004",11.191,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2005",11.257,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2006",10.905,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2007",10.534,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2008",10.427,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2009",9.607,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2010",10.129,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2011",9.836,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2012",9.469,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2013",9.464,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2014",8.973,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2015",9.141,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2016",9.133,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2017",9.338,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2018",8.922,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2019",9.011,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2020",8.289,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2021",8.661,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1990",79047.23,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1991",82711.16,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1992",76142.81,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1993",76517.86,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1994",76725.97,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1995",79953.24,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1996",83112.93,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1997",82719.63,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1998",82012.9,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1999",80455.15,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2000",80619.36,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2001",84514.05,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2002",86267.54,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2003",91636.3,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2004",91427.9,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2005",92588.58,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2006",90158.67,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2007",87377.95,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2008",86770.82,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2009",80137.03,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2010",84693.29,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2011",82505.76,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2012",79788.32,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2013",80228.52,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2014",76662.66,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2015",78884.46,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2016",79821.26,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2017",82132.49,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2018",78854.37,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2019",79994.14,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2020",73910.84,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2021",77532.35,
"AUT","AIREMISSION","CO","KG_CAP","A","1990",162.518,
"AUT","AIREMISSION","CO","KG_CAP","A","1991",161.966,
"AUT","AIREMISSION","CO","KG_CAP","A","1992",153.217,
"AUT","AIREMISSION","CO","KG_CAP","A","1993",144.317,
"AUT","AIREMISSION","CO","KG_CAP","A","1994",135.617,
"AUT","AIREMISSION","CO","KG_CAP","A","1995",122.457,
"AUT","AIREMISSION","CO","KG_CAP","A","1996",121.73,
"AUT","AIREMISSION","CO","KG_CAP","A","1997",112.307,
"AUT","AIREMISSION","CO","KG_CAP","A","1998",106.501,
"AUT","AIREMISSION","CO","KG_CAP","A","1999",91.749,
"AUT","AIREMISSION","CO","KG_CAP","A","2000",90.861,
"AUT","AIREMISSION","CO","KG_CAP","A","2001",86.914,
